DATE_TIME,SL_NO,PM1_B,PM2.5_B,PM10_B,NO2_B,CO2_B,CO_B,HUMIDITY_B,TEMP_B,PM1_G,PM2.5_G,PM10_G,NO2_G,CO2_G,CO_G,HUMIDITY_G,TEMP_G,PM1_W,PM2.5_W,PM10_W,NO2_W,CO2_W,CO_W,HUMIDITY_W,TEMP_W,Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd],Wind Speed  [900 mb],Wind Direction  [900 mb],Wind Gust  [sfc],No_of_Student
02-07-2019 10:21,69,83.3968254,170.4285714,202.984127,0.240952381,13.00634921,39.31444444,74.21634921,26.55571429,41.64516129,77.69354839,102.5967742,0.845806452,102.7758065,0.580806452,65.45467742,26.18064516,41.64516129,77.69354839,102.5967742,0.845806452,102.7758065,0.580806452,65.45467742,26.18064516,11.66424812,25.25797286,11.67308277,12.19868555,12.06207245,309.4729367,14.34397784,90
02-07-2019 10:22,70,79.07936508,157.8888889,180.7301587,0.242698413,13.39238095,39.16761905,74.22968254,26.57904762,40.49206349,72.85714286,88.53968254,0.84,107.9492063,0.580793651,65.43380952,26.19571429,40.49206349,72.85714286,88.53968254,0.84,107.9492063,0.580793651,65.43380952,26.19571429,11.64495638,25.39820942,11.63577907,12.20777346,12.04286724,309.3618968,14.24607945,90
02-07-2019 10:23,71,84.328125,168.890625,198.9375,0.241875,12.9925,38.29140625,74.4378125,26.606875,41.69354839,79.25806452,104.0967742,0.83983871,111.41,0.581612903,65.45645161,26.21322581,41.69354839,79.25806452,104.0967742,0.83983871,111.41,0.581612903,65.45645161,26.21322581,11.62562395,25.49845794,11.59863908,12.21561313,12.02378907,309.2498145,14.14778934,90
02-07-2019 10:24,72,84.65079365,174.4920635,202.7142857,0.241587302,12.83619048,39.27571429,74.30365079,26.63222222,50.5,84.64516129,108.5,0.857258065,105.7953226,0.58,65.33870968,26.23548387,50.5,84.64516129,108.5,0.857258065,105.7953226,0.58,65.33870968,26.23548387,11.60624519,25.56028574,11.56165955,12.22225509,12.00483497,309.1367258,14.04916926,90
02-07-2019 10:25,73,80.85714286,161.4920635,188.2380952,0.245079365,13.12269841,38.93555556,74.17444444,26.66333333,49.85714286,89.44444444,112.7460317,0.883174603,99.60888889,0.565714286,65.11857143,26.25142857,49.85714286,89.44444444,112.7460317,0.883174603,99.60888889,0.565714286,65.11857143,26.25142857,11.58681442,25.58526017,11.52483726,12.22774988,11.98600195,309.0226669,13.95028096,90
02-07-2019 10:26,74,90.28571429,179.5238095,211.1587302,0.252380952,12.35698413,38.24444444,73.71825397,26.69571429,43.90322581,80.91935484,102.1935484,0.869193548,105.0725806,0.58,65.14596774,26.26983871,43.90322581,80.91935484,102.1935484,0.869193548,105.0725806,0.58,65.14596774,26.26983871,11.56732598,25.57494858,11.48816898,12.23214804,11.96728704,308.9076739,13.85118619,90
02-07-2019 10:27,75,83.66666667,170.9206349,197.9365079,0.253015873,12.29142857,39.38460317,73.36063492,26.71,42.43548387,80.33870968,99.30645161,0.850645161,121.495,0.58,65.2066129,26.28193548,42.43548387,80.33870968,99.30645161,0.850645161,121.495,0.58,65.2066129,26.28193548,11.54777423,25.53091831,11.45165147,12.23550009,11.94868726,308.7917829,13.75194669,90
02-07-2019 10:28,76,78.50793651,161.5873016,187.2539683,0.251269841,13.03126984,38.63650794,73.59936508,26.74238095,47.25396825,79.23809524,94.06349206,0.84,118.1492063,0.58,65.29206349,26.30666667,47.25396825,79.23809524,94.06349206,0.84,118.1492063,0.58,65.29206349,26.30666667,11.52815349,25.4547367,11.41528149,12.23785657,11.93019964,308.67503,13.65262422,90
02-07-2019 10:29,77,75.203125,153.53125,179.203125,0.246875,14.030625,38.6128125,73.90921875,26.75140625,40.87096774,72.70967742,90.56451613,0.84,114.0022581,0.58,65.40419355,26.32693548,40.87096774,72.70967742,90.56451613,0.84,114.0022581,0.58,65.40419355,26.32693548,11.50845811,25.3479711,11.37905582,12.23926802,11.91182119,308.5574514,13.55328053,90
02-07-2019 10:30,78,74.3968254,148.5555556,171.4444444,0.24,14.64634921,39.52793651,74.18492063,26.77857143,39.61904762,71.47619048,92.14285714,0.84,104.225873,0.58,65.3984127,26.35031746,39.61904762,71.47619048,92.14285714,0.84,104.225873,0.58,65.3984127,26.35031746,11.48868243,25.21218885,11.34297123,12.23978497,11.89354895,308.4390831,13.45397736,90
02-07-2019 10:31,79,69.57142857,140.6190476,163.5555556,0.24,15.23126984,38.40031746,74.31428571,26.80142857,39.09677419,75.27419355,93.48387097,0.833387097,108.6332258,0.58,65.41903226,26.36774194,39.09677419,75.27419355,93.48387097,0.833387097,108.6332258,0.58,65.41903226,26.36774194,11.46882079,25.04895728,11.30702448,12.23945795,11.87537993,308.3199614,13.35477646,90
02-07-2019 10:32,80,66.25396825,136,156.7460317,0.233015873,15.78444444,39.25095238,74.50936508,26.82333333,42.87096774,76.4516129,97.58064516,0.83,129.6325806,0.58,65.41403226,26.39419355,42.87096774,76.4516129,97.58064516,0.83,129.6325806,0.58,65.41403226,26.39419355,11.44886753,24.85984376,11.27121233,12.2383375,11.85731116,308.2001222,13.25573958,90
02-07-2019 10:33,81,63.85714286,128.5238095,146.4920635,0.23031746,16.35031746,39.10857143,74.64142857,26.86555556,36.50793651,69.95238095,88.87301587,0.83,115.4095238,0.58,65.42206349,26.41714286,36.50793651,69.95238095,88.87301587,0.83,115.4095238,0.58,65.42206349,26.41714286,11.42881698,24.6464156,11.23553157,12.23647415,11.83933966,308.0796017,13.15692848,90
02-07-2019 10:34,82,62.828125,127.46875,145.828125,0.23,17.1103125,38.83328125,74.7665625,26.91078125,40.83870968,76.17741935,94.37096774,0.823064516,119.2054839,0.58,65.4533871,26.43887097,40.83870968,76.17741935,94.37096774,0.823064516,119.2054839,0.58,65.4533871,26.43887097,11.4086635,24.41024017,11.19997895,12.23391844,11.82146245,307.9584361,13.05840489,90
02-07-2019 10:35,83,62.31746032,125.3968254,145.5873016,0.22984127,17.65587302,39.62031746,74.91428571,26.94190476,36.93548387,64.56451613,86.40322581,0.82,124.093871,0.58,65.48612903,26.46274194,36.93548387,64.56451613,86.40322581,0.82,124.093871,0.58,65.48612903,26.46274194,11.38840142,24.15288481,11.16455124,12.23072089,11.80367656,307.8366614,12.96023057,90
02-07-2019 10:36,84,61.50793651,122.7301587,141.1428571,0.23,18.05507937,38.44460317,74.9884127,26.96857143,34.80952381,66.19047619,82.55555556,0.82,132.6457143,0.58,65.46285714,26.48333333,34.80952381,66.19047619,82.55555556,0.82,132.6457143,0.58,65.46285714,26.48333333,11.36802508,23.87591685,11.12924521,12.22693205,11.78597901,307.7143138,12.86246727,90
02-07-2019 10:37,85,63.93650794,126.3492063,146.8253968,0.23,18.8415873,39.62698413,75.04285714,27.0047619,35.67741935,64.48387097,85.17741935,0.82,126.4030645,0.58,65.45951613,26.51451613,35.67741935,64.48387097,85.17741935,0.82,126.4030645,0.58,65.45951613,26.51451613,11.34752882,23.58090364,11.09405762,12.22260245,11.76836683,307.5914294,12.76517673,90
02-07-2019 10:38,86,61.984375,125.46875,144.03125,0.23,19.3228125,38.80671875,75.095625,27.05625,39.26984127,72.42857143,86.92063492,0.82,150.7679365,0.580793651,65.53190476,26.53714286,39.26984127,72.42857143,86.92063492,0.82,150.7679365,0.580793651,65.53190476,26.53714286,11.32690698,23.26941252,11.05898526,12.21778262,11.75083703,307.4680443,12.66842071,90
02-07-2019 10:39,87,68.0952381,133.1904762,154.1587302,0.22984127,19.55904762,39.42968254,75.15079365,27.09809524,38.40322581,65.03225806,76.27419355,0.82,146.1409677,0.580806452,65.47258065,26.56629032,38.40322581,65.03225806,76.27419355,0.82,146.1409677,0.580806452,65.47258065,26.56629032,11.3061539,22.94301084,11.02402487,12.2125231,11.73338664,307.3441946,12.57226095,90
02-07-2019 10:40,88,70.14285714,137.8095238,160.5714286,0.23,19.61301587,38.96793651,75.19714286,27.13730159,35.06451613,63.43548387,83.5,0.81983871,123.1891935,0.58,65.54177419,26.58241935,35.06451613,63.43548387,83.5,0.81983871,123.1891935,0.58,65.54177419,26.58241935,11.28526393,22.60326594,10.98917323,12.20687442,11.71601268,307.2199165,12.4767592,90
02-07-2019 10:41,89,64.73015873,127.047619,148.1746032,0.23,20.57809524,39.19460317,75.19285714,27.17904762,37.38095238,65.85714286,79.14285714,0.82,141.3196825,0.580793651,65.47761905,26.60396825,37.38095238,65.85714286,79.14285714,0.82,141.3196825,0.580793651,65.47761905,26.60396825,11.2642314,22.25174517,10.95442711,12.20088711,11.69871218,307.095246,12.38197722,90
02-07-2019 10:42,90,69.78125,138.46875,158.078125,0.23,20.74265625,39.24046875,75.22578125,27.22796875,35.5,66.87096774,83.40322581,0.81983871,137.5351613,0.580806452,65.52870968,26.63258065,35.5,66.87096774,83.40322581,0.81983871,137.5351613,0.580806452,65.52870968,26.63258065,11.24305065,21.89001585,10.91978328,12.19461172,11.68148216,306.9702193,12.28797674,90
02-07-2019 10:43,91,67.0952381,132.984127,154.0952381,0.23,20.89666667,39.07412698,75.26571429,27.26190476,37.68253968,68.65079365,90.34920635,0.81984127,139.2836508,0.580793651,65.5552381,26.66015873,37.68253968,68.65079365,90.34920635,0.81984127,139.2836508,0.580793651,65.5552381,26.66015873,11.22171602,21.51964535,10.8852385,12.18809876,11.66431964,306.8448725,12.19481952,90
02-07-2019 10:44,92,66.53968254,135.6190476,154.0952381,0.23,21.21777778,39.43428571,75.25238095,27.30333333,36.58064516,67.09677419,80.67741935,0.813548387,133.753871,0.580806452,65.50596774,26.68354839,36.58064516,67.09677419,80.67741935,0.813548387,133.753871,0.580806452,65.50596774,26.68354839,11.20022186,21.142201,10.85078954,12.18139879,11.64722164,306.7192418,12.10256731,90
02-07-2019 10:45,93,65.55555556,130.031746,148.8888889,0.226984127,22.18984127,38.94126984,75.30380952,27.33507937,36.03225806,62.93548387,76.06451613,0.81,134.3969355,0.581612903,65.48870968,26.71564516,36.03225806,62.93548387,76.06451613,0.81,134.3969355,0.581612903,65.48870968,26.71564516,11.1785625,20.75925014,10.81643316,12.17456232,11.63018519,306.5933631,12.01128186,90
02-07-2019 10:46,94,61.796875,127.0625,148.4375,0.22234375,22.87484375,39.58875,75.3190625,27.39203125,36.66666667,65.95238095,84.25396825,0.81,147.4534921,0.582380952,65.47126984,26.75,36.66666667,65.95238095,84.25396825,0.81,147.4534921,0.582380952,65.47126984,26.75,11.15673228,20.37236012,10.78216614,12.16763991,11.61320732,306.4672727,11.92102491,90
02-07-2019 10:47,95,62.73015873,125.6349206,149.2380952,0.224285714,23.38984127,38.95650794,75.3452381,27.42920635,35.5483871,62.06451613,80.11290323,0.81,125.9348387,0.58,65.46064516,26.76693548,35.5483871,62.06451613,80.11290323,0.81,125.9348387,0.58,65.46064516,26.76693548,11.13472555,19.98309829,10.74798525,12.16068207,11.59628504,306.3410067,11.83185821,90
02-07-2019 10:48,96,61.93650794,121.6825397,143.7142857,0.22,23.93190476,39.6,75.44126984,27.46857143,32.9047619,62.92063492,75.82539683,0.81,146.0052381,0.58,65.4031746,26.78428571,32.9047619,62.92063492,75.82539683,0.81,146.0052381,0.58,65.4031746,26.78428571,11.11253665,19.59303197,10.71388724,12.15373934,11.57941537,306.2146012,11.74384352,90
02-07-2019 10:49,97,63.09375,127.65625,147.546875,0.22,24.26328125,39.07328125,75.32765625,27.50609375,34.93548387,66.29032258,85.08064516,0.81,148.2941935,0.581612903,65.48758065,26.80177419,34.93548387,66.29032258,85.08064516,0.81,148.2941935,0.581612903,65.48758065,26.80177419,11.09015991,19.20372853,10.67986889,12.14686227,11.56259535,306.0880923,11.65704258,90
02-07-2019 10:50,98,64.07936508,128.4603175,147.8571429,0.22,24.42190476,39.41126984,75.34650794,27.53904762,33.28571429,59.3015873,72.84126984,0.81,127.5315873,0.58,65.47873016,26.81714286,33.28571429,59.3015873,72.84126984,0.81,127.5315873,0.58,65.47873016,26.81714286,11.06758967,18.81675529,10.64592697,12.14010137,11.54582199,305.9615161,11.57151714,90
02-07-2019 10:51,99,59.140625,123.078125,144.140625,0.22,24.9559375,39.21078125,75.31734375,27.57640625,32.59677419,63.08064516,85.11290323,0.81,139.4219355,0.580806452,65.41096774,26.84145161,32.59677419,63.08064516,85.11290323,0.81,139.4219355,0.580806452,65.41096774,26.84145161,11.04482028,18.43367961,10.61205824,12.1335072,11.52909232,305.8349087,11.48732895,90
02-07-2019 10:52,100,64.44444444,128.0634921,150.047619,0.22,24.93793651,39.28444444,75.33428571,27.60222222,36.16129032,62.88709677,84.37096774,0.81,156.4580645,0.58,65.43887097,26.86096774,36.16129032,62.88709677,84.37096774,0.81,156.4580645,0.58,65.43887097,26.86096774,11.02184608,18.05606883,10.57825947,12.12713027,11.51240336,305.7083064,11.40453975,90
02-07-2019 10:53,101,62.44444444,124.3015873,144.4444444,0.22,25.16730159,39.47571429,75.41650794,27.65539683,37.46031746,67.03174603,85.47619048,0.80984127,149.9174603,0.58,65.39936508,26.89079365,37.46031746,67.03174603,85.47619048,0.80984127,149.9174603,0.58,65.39936508,26.89079365,10.9986614,17.68549028,10.54452743,12.12102113,11.49575213,305.581745,11.32321131,90
02-07-2019 10:54,102,60.984375,120.8125,142.3125,0.22,25.54265625,39.00875,75.38515625,27.6871875,32,59.24193548,73.03225806,0.81,137.6327419,0.581612903,65.41903226,26.91854839,32,59.24193548,73.03225806,0.81,137.6327419,0.581612903,65.41903226,26.91854839,10.97526059,17.32351132,10.51085888,12.11523031,11.47913566,305.4552609,11.24340536,90
02-07-2019 10:55,103,59.92063492,118.8888889,139.1111111,0.22,26.41857143,39.78380952,75.47,27.7252381,31.44444444,58,71.0952381,0.81,153.6073016,0.58,65.44746032,26.92968254,31.44444444,58,71.0952381,0.81,153.6073016,0.58,65.44746032,26.92968254,10.95163799,16.97169928,10.4772506,12.10980834,11.46255096,305.3288901,11.16518365,90
02-07-2019 10:56,104,57.625,116.484375,135.46875,0.22,26.88421875,39.02375,75.4871875,27.748125,31.90322581,60.01612903,78.88709677,0.81,147.823871,0.580806452,65.3966129,26.95645161,31.90322581,60.01612903,78.88709677,0.81,147.823871,0.580806452,65.3966129,26.95645161,10.92778794,16.63162152,10.44369935,12.10480576,11.44599507,305.2026688,11.08860794,90
02-07-2019 10:57,105,61.20634921,120.0793651,138.8412698,0.22,26.93539683,39.49746032,75.5084127,27.7852381,31.04761905,58.46031746,74.6984127,0.81,153.7493651,0.58,65.43539683,26.98095238,31.04761905,58.46031746,74.6984127,0.81,153.7493651,0.58,65.43539683,26.98095238,10.90370477,16.30484536,10.4102019,12.1002731,11.42946501,305.076633,11.01373997,90
02-07-2019 10:58,106,58.65079365,122.6984127,143.1428571,0.22,26.96253968,39.50396825,75.46428571,27.81619048,35.30645161,64.51612903,82.5,0.81,143.4295161,0.58,65.3933871,26.99274194,35.30645161,64.51612903,82.5,0.81,143.4295161,0.58,65.3933871,26.99274194,10.87938283,15.99293816,10.37675501,12.0962609,11.41295779,304.9508188,10.94064149,90
02-07-2019 10:59,107,57.671875,116.609375,137.40625,0.22,27.21921875,39.02984375,75.39265625,27.858125,36.68253968,68.3015873,83.42857143,0.81,146.9709524,0.58,65.39206349,27.02428571,36.68253968,68.3015873,83.42857143,0.81,146.9709524,0.58,65.39206349,27.02428571,10.85481646,15.69746726,10.34335545,12.09281969,11.39647045,304.8252625,10.86937425,90
02-07-2019 11:00,108,61.52380952,122.8888889,144.1111111,0.22,27.30666667,39.66936508,75.46031746,27.9,38.03225806,67.14516129,86.27419355,0.81,148.0672581,0.581612903,65.36129032,27.03629032,38.03225806,67.14516129,86.27419355,0.81,148.0672581,0.581612903,65.36129032,27.03629032,10.83,15.42,10.31,12.09,11.38,304.7,10.8,90
02-07-2019 11:01,109,60.203125,119.921875,140.21875,0.22,27.2896875,39.4103125,75.50125,27.92421875,30.96825397,54.33333333,71.92063492,0.80984127,147.5511111,0.58,65.35365079,27.06095238,30.96825397,54.33333333,71.92063492,0.80984127,147.5511111,0.58,65.35365079,27.06095238,10.80493038,15.16177763,10.27668677,12.08785075,11.36354416,304.5750559,10.73256291,90
02-07-2019 11:02,110,55.41269841,113.2063492,130.1904762,0.22,27.9815873,39.18095238,75.44333333,27.95666667,36.74193548,63.66129032,80.5483871,0.802096774,154.8954839,0.580806452,65.38258065,27.07016129,36.74193548,63.66129032,80.5483871,0.802096774,154.8954839,0.580806452,65.38258065,27.07016129,10.77961493,14.92273705,10.24341931,12.08641439,11.34710343,304.450408,10.66703683,90
02-07-2019 11:03,111,57.921875,115.171875,132.84375,0.22,28.30640625,39.6946875,75.5065625,27.98921875,30.58730159,58.3968254,78.63492063,0.8,161.5849206,0.580793651,65.37126984,27.08873016,30.58730159,58.3968254,78.63492063,0.8,161.5849206,0.580793651,65.37126984,27.08873016,10.75406356,14.70248906,10.21020253,12.08573175,11.33067899,304.3260225,10.60337804,90
02-07-2019 11:04,112,60.82539683,120.3968254,138.3492063,0.22,28.3415873,39.3468254,75.49492063,28.00333333,33.01612903,61.17741935,81.93548387,0.8,159.9030645,0.58,65.31419355,27.11,33.01612903,61.17741935,81.93548387,0.8,159.9030645,0.58,65.31419355,27.11,10.72828619,14.50064445,10.17704133,12.08584364,11.31427203,304.2018655,10.54154281,90
02-07-2019 11:05,113,55.125,111.875,129.5,0.22,28.90234375,39.24359375,75.4371875,28.02625,33.6984127,61.66666667,77.20634921,0.8,159.8907937,0.58,65.3452381,27.13825397,33.6984127,61.66666667,77.20634921,0.8,159.8907937,0.58,65.3452381,27.13825397,10.70229272,14.31681402,10.1439406,12.08679091,11.29788374,304.0779032,10.48148742,90
02-07-2019 11:06,114,58,116.7142857,132.9365079,0.22,29.2047619,39.73063492,75.51015873,28.06809524,32.11290323,58.14516129,75.72580645,0.8,166.3493548,0.58,65.28,27.14387097,32.11290323,58.14516129,75.72580645,0.8,166.3493548,0.58,65.28,27.14387097,10.67609308,14.15060858,10.11090526,12.08861438,11.28151529,303.9541018,10.42316814,90
02-07-2019 11:07,115,54.6875,113.28125,132.9375,0.22,29.405625,39.43515625,75.438125,28.08484375,35.66666667,65.6984127,75.53968254,0.8,146.0028571,0.58,65.28857143,27.16793651,35.66666667,65.6984127,75.53968254,0.8,146.0028571,0.58,65.28857143,27.16793651,10.64969718,14.00163893,10.0779402,12.09135488,11.26516789,303.8304275,10.36654125,90
02-07-2019 11:08,116,55.42857143,112.1111111,130.5555556,0.21984127,29.87507937,39.15761905,75.47761905,28.09714286,35.88709677,66.0483871,79.19354839,0.8,171.7887097,0.58,65.31145161,27.19612903,35.88709677,66.0483871,79.19354839,0.8,171.7887097,0.58,65.31145161,27.19612903,10.62311495,13.86951586,10.04505033,12.09505323,11.24884271,303.7068464,10.31156303,90
02-07-2019 11:09,117,54.390625,108.90625,125.765625,0.2196875,29.985625,39.68546875,75.5096875,28.1271875,36.46031746,64.47619048,76.11111111,0.8,172.844127,0.58,65.25952381,27.21571429,36.46031746,64.47619048,76.11111111,0.8,172.844127,0.58,65.25952381,27.21571429,10.59635628,13.75385018,10.01224056,12.09975027,11.23254095,303.5833246,10.25818974,90
02-07-2019 11:10,118,58.01587302,112.5714286,129.0793651,0.219365079,29.94095238,39.65174603,75.53206349,28.16809524,34.74193548,62.70967742,74.61290323,0.8,154.3491935,0.580806452,65.21,27.22532258,34.74193548,62.70967742,74.61290323,0.8,154.3491935,0.580806452,65.21,27.22532258,10.5694311,13.65425269,9.979515779,12.10548682,11.21626379,303.4598285,10.20637767,90
02-07-2019 11:11,119,56,110.890625,133.984375,0.22,29.0871875,39.2209375,75.30546875,28.1984375,35.9047619,62.01587302,78.76190476,0.8,165.0168254,0.58,65.18777778,27.24714286,35.9047619,62.01587302,78.76190476,0.8,165.0168254,0.58,65.18777778,27.24714286,10.54234932,13.57033418,9.946880897,12.11230372,11.20001241,303.336324,10.15608308,90
02-07-2019 11:12,120,57.671875,114.046875,129.390625,0.22,29.44765625,39.40328125,75.2125,28.21484375,32.66129032,60.01612903,75.27419355,0.8,168.7116129,0.58,65.22048387,27.27709677,32.66129032,60.01612903,75.27419355,0.8,168.7116129,0.58,65.22048387,27.27709677,10.51512087,13.50170546,9.914340815,12.12024178,11.183788,303.2127775,10.10726226,90
02-07-2019 11:13,121,63.87301587,124.9365079,146.2857143,0.22,29.46031746,39.65301587,75.0968254,28.2352381,28.11111111,57.20634921,70.73015873,0.8,173.2398413,0.58,65.22920635,27.29619048,28.11111111,57.20634921,70.73015873,0.8,173.2398413,0.58,65.22920635,27.29619048,10.48775564,13.44797732,9.881900438,12.12934184,11.16759176,303.0891551,10.05987147,90
02-07-2019 11:14,122,57.765625,117.046875,136.265625,0.22,29.66125,39.27875,75.2178125,28.2546875,35.44444444,64.44444444,77.47619048,0.8,180.05,0.58,65.19063492,27.31380952,35.44444444,64.44444444,77.47619048,0.8,180.05,0.58,65.19063492,27.31380952,10.46026357,13.40876058,9.849564666,12.13964473,11.15142487,302.9654229,10.013867,90
02-07-2019 11:15,123,55.06349206,112.1428571,129,0.22,30.35365079,39.19047619,75.3552381,28.28190476,33.5,56.58064516,68.51612903,0.8,163.5922581,0.58,65.11193548,27.34306452,33.5,56.58064516,68.51612903,0.8,163.5922581,0.58,65.11193548,27.34306452,10.43265456,13.38366602,9.817338405,12.15119128,11.1352885,302.8415471,9.96920512,90
02-07-2019 11:16,124,56.5625,112.25,130.6875,0.22,31.183125,39.76578125,75.3284375,28.30484375,32.19047619,58.34920635,71.04761905,0.812539683,171.3431746,0.56968254,65.01222222,27.36365079,32.19047619,58.34920635,71.04761905,0.812539683,171.3431746,0.56968254,65.01222222,27.36365079,10.40493853,13.37230445,9.785226555,12.1640223,11.11918386,302.7174939,9.925842101,90
02-07-2019 11:17,125,61.07936508,122.0952381,143.6666667,0.22,29.88698413,39.48698413,75.06587302,28.32761905,35.27419355,63.61290323,82.5483871,0.828870968,155.8282258,0.570322581,64.88145161,27.36677419,35.27419355,63.61290323,82.5483871,0.828870968,155.8282258,0.570322581,64.88145161,27.36677419,10.3771254,13.37428666,9.753234022,12.17817864,11.10311213,302.5932295,9.883734222,90
02-07-2019 11:18,126,64.359375,129.9375,162.234375,0.22828125,26.85140625,38.9753125,73.96234375,28.360625,32.44262295,62.39344262,81.3442623,0.836229508,142.3193443,0.58,64.65327869,27.37672131,32.44262295,62.39344262,81.3442623,0.836229508,142.3193443,0.58,64.65327869,27.37672131,10.34922508,13.38922347,9.721365706,12.19370112,11.08707449,302.46872,9.842837756,90
02-07-2019 11:19,127,67.55555556,134.5555556,162.7936508,0.233968254,25.0352381,39.24952381,73.7647619,28.38888889,47.56896552,83.15517241,108.637931,0.794310345,184.7724138,0.669482759,62.89706897,27.43413793,47.56896552,83.15517241,108.637931,0.794310345,184.7724138,0.669482759,62.89706897,27.43413793,10.32124749,13.41672566,9.689626512,12.21063057,11.07107214,302.3439316,9.80310898,90
02-07-2019 11:20,128,63.59375,129.921875,154.25,0.23515625,24.861875,39.32484375,73.465,28.41734375,46.32786885,86.80327869,109.6229508,1.039180328,126.8552459,0.496393443,58.90639344,27.50098361,46.32786885,86.80327869,109.6229508,1.039180328,126.8552459,0.496393443,58.90639344,27.50098361,10.29320254,13.45640404,9.658021342,12.22900781,11.05510625,302.2188306,9.764504167,90
02-07-2019 11:21,129,62.04761905,128.4761905,153.031746,0.24,24.68079365,38.79952381,73.07380952,28.41888889,49.44262295,88,110.852459,1.227540984,99.17590164,0.459672131,57.27918033,27.52360656,49.44262295,88,110.852459,1.227540984,99.17590164,0.459672131,57.27918033,27.52360656,10.26510014,13.50786941,9.626555099,12.24887368,11.03917802,302.0933829,9.726979594,90
02-07-2019 11:22,130,62.828125,125.75,149.234375,0.2365625,24.0375,38.9603125,73.28296875,28.42296875,54.16666667,99,125.8,1.287166667,121.8471667,0.464666667,57.006,27.5115,54.16666667,99,125.8,1.287166667,121.8471667,0.464666667,57.006,27.5115,10.23695022,13.57073257,9.595232686,12.270269,11.02328863,301.9675549,9.690491535,90
02-07-2019 11:23,131,66.015625,132.6875,161.59375,0.23921875,21.55796875,39.22609375,73.06734375,28.42765625,48.08196721,87.83606557,111.2295082,1.253114754,113.5139344,0.48,57.74967213,27.43540984,48.08196721,87.83606557,111.2295082,1.253114754,113.5139344,0.48,57.74967213,27.43540984,10.20876269,13.64460431,9.564059006,12.29323461,11.00743927,301.8413126,9.654996264,90
02-07-2019 11:24,132,64.9047619,129.6031746,153.5714286,0.24,21.4068254,39.07920635,72.59888889,28.42206349,47.62295082,84.36065574,106.4590164,1.327868852,101.105082,0.474754098,57.07786885,27.40393443,47.62295082,84.36065574,106.4590164,1.327868852,101.105082,0.474754098,57.07786885,27.40393443,10.18054746,13.72909545,9.533038962,12.31781132,10.99163112,301.7146224,9.620450059,90
02-07-2019 11:25,133,66.34375,132.96875,154.46875,0.24,20.27,38.66734375,72.35265625,28.39859375,44.95,81.3,109.65,1.236666667,114.4355,0.525,58.49566667,27.33066667,44.95,81.3,109.65,1.236666667,114.4355,0.525,58.49566667,27.33066667,10.15231445,13.82381677,9.502177457,12.34403997,10.97586538,301.5874502,9.586809192,90
02-07-2019 11:26,134,61.14285714,126.8253968,148.0634921,0.24,19.80904762,38.77904762,72.5147619,28.37396825,40.52459016,76.83606557,94.54098361,1.015409836,126.6091803,0.578360656,60.22377049,27.28245902,40.52459016,76.83606557,94.54098361,1.015409836,126.6091803,0.578360656,60.22377049,27.28245902,10.12407358,13.92837909,9.471479394,12.37196139,10.96014322,301.4597624,9.55402994,90
02-07-2019 11:27,135,60.203125,120.96875,140.078125,0.24,20.543125,39.07140625,72.37625,28.33796875,47.05,86.08333333,105.4166667,1.0905,104.99,0.496666667,58.3065,27.303,47.05,86.08333333,105.4166667,1.0905,104.99,0.496666667,58.3065,27.303,10.09583475,14.04239319,9.440949675,12.4016164,10.94446585,301.331525,9.522068578,90
02-07-2019 11:28,136,63.75,127.546875,147.71875,0.24,19.379375,39.05984375,72.3,28.32359375,44.45901639,84.68852459,104.5737705,1.033442623,100.4495082,0.557868852,59.61770492,27.24557377,44.45901639,84.68852459,104.5737705,1.033442623,100.4495082,0.557868852,59.61770492,27.24557377,10.06760789,14.16546989,9.410593204,12.43304584,10.92883443,301.2027043,9.49088138,90
02-07-2019 11:29,137,63.3968254,127.8730159,148.015873,0.24,19.80904762,38.71460317,71.99714286,28.29857143,41.83606557,73.39344262,93.31147541,0.928032787,135.8329508,0.580819672,60.61278689,27.20131148,41.83606557,73.39344262,93.31147541,0.928032787,135.8329508,0.580819672,60.61278689,27.20131148,10.03940291,14.29721997,9.380414883,12.46629053,10.91325017,301.0732664,9.460424622,90
02-07-2019 11:30,138,61,124.1875,146.25,0.24,19.34390625,38.700625,71.788125,28.2640625,45.88333333,79.88333333,98.2,0.889166667,121.9716667,0.58,60.82316667,27.15616667,45.88333333,79.88333333,98.2,0.889166667,121.9716667,0.58,60.82316667,27.15616667,10.01122973,14.43725425,9.350419616,12.50139129,10.89771425,300.9431775,9.430654579,90
02-07-2019 11:31,139,66.34920635,133.2222222,158.7142857,0.240952381,18.15666667,39.05444444,71.69746032,28.22714286,46.83606557,81.63934426,108.6229508,0.871639344,114.0032787,0.622622951,60.85590164,27.10262295,46.83606557,81.63934426,108.6229508,0.871639344,114.0032787,0.622622951,60.85590164,27.10262295,9.983098262,14.58518351,9.320612306,12.53838897,10.88222784,300.8124037,9.401527525,90
02-07-2019 11:32,140,64.328125,134.078125,164.84375,0.23578125,17.90328125,39.22828125,71.700625,28.19140625,48.35,83.7,104.35,0.847166667,130.7906667,0.6325,61.00883333,27.0535,48.35,83.7,104.35,0.847166667,130.7906667,0.6325,61.00883333,27.0535,9.955018418,14.74061857,9.290997855,12.57732438,10.86679215,300.6809113,9.372999737,90
